#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
61,Brody Brown,,,,"Offense, Defense, Off Reb, 2FGm, Def Reb",Miss 2 Pts,00:00:07.8,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,6:29,Brody Brown,12 Brody Brown > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,
62,Braeden Burns,,,,"Offense, Defense, Transition, 2FGm, Def Reb",Miss 2 Pts,00:00:14.5,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,6:20,Braeden Burns,15 Braeden Burns > Transition > Right Wing > To Basket > Miss 2 Pts,
63,Brody Brown,,,,"Offense, Transition, 2FGM, Assist",Make 2 Pts,00:00:10.9,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,6:14,Brody Brown,12 Brody Brown > Transition > Right Wing > To Basket > Make 2 Pts,
64,Finn Cork,,,,"Offense, Post Up, 2FGm",Miss 2 Pts,00:00:19.1,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,5:48,Finn Cork,40 Finn Cork > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Miss 2 Pts,
65,Matt Toscano,,,,"Offense, Defense, Spot Up, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:19.9,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,5:33,Matt Toscano,4 Matt Toscano > Spot-Up > Drives Left > To Basket > Miss 2 Pts,
66,Chase Dickens,,,,"Offense, Iso, 3FGM",Make 3 Pts,00:00:25.2,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,5:06,Chase Dickens,11 Chase Dickens > ISO > Left > Early Jumper > Dribble Jumper > Long/3pt > Make 3 Pts,
67,Braeden Burns,,,,"Defense, Foul",Non Shooting Foul,00:00:11.4,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,4:43,Braeden Burns,15 Braeden Burns > Non Possession > Non Shooting Foul,
68,Finn Cork,,,,"Offense, Post Up, Spot Up, 3FGm",Miss 3 Pts,00:00:21.1,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,4:32,Jack Dalgety,40 Finn Cork > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 21 Jack Dalgety > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
69,Keegan Ocorr,,,,"Offense, P&R BH, 2FGM",Make 2 Pts,00:00:18.1,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,4:07,Keegan Ocorr,1 Keegan Ocorr > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Make 2 Pts,
70,Steve DeRegis,,,,"Offense, Foul, Turnover",Turnover,00:00:12.1,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,3:59,Steve DeRegis,12 Steve DeRegis > No Play Type > Turnover,
71,Kenny Wilburn,,,,"Offense, Spot Up, 3FGm",Miss 3 Pts,00:00:15.9,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,3:46,Kenny Wilburn,3 Kenny Wilburn > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
72,Brock Bowen,,,,"Offense, Off Reb, Off Reb",Run Offense,00:00:07.1,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,3:46,Brock Bowen,10 Brock Bowen > Offensive Rebound > Short > Run Offense,
73,Keegan Ocorr,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:13.3,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,3:40,Keegan Ocorr,1 Keegan Ocorr > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
74,Steve DeRegis,,,,"Offense, Defense, Turnover, Steal",Turnover,00:00:15.6,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,3:22,Steve DeRegis,12 Steve DeRegis > No Play Type > Turnover,
75,Keegan Ocorr,,,,"Offense, Transition, 2FGM",Make 2 Pts,00:00:09.3,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,3:17,Keegan Ocorr,1 Keegan Ocorr > Transition > Ballhandler > To Basket > Make 2 Pts,
76,Frankie Rainville,,,,"Offense, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:13.6,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,3:00,Frankie Rainville,10 Frankie Rainville > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,
77,Kenny Wilburn,,,,"Offense, Spot Up, Foul, Turnover",Turnover,00:00:11.6,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,2:45,Kenny Wilburn,3 Kenny Wilburn > Spot-Up > Drives Right > Turnover,
78,Jack Dalgety,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:16.2,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,2:37,Jack Dalgety,21 Jack Dalgety > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
79,Brock Bowen,,,,"Offense, P&R BH, Turnover",Turnover,00:00:19.7,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,2:13,Brock Bowen,10 Brock Bowen > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Turnover,
80,Braeden Burns,,,,"Offense, Defense, Spot Up, Foul",Foul,00:00:17.5,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,2:01,Braeden Burns,15 Braeden Burns > Spot-Up > Drives Right > To Basket > Foul,
81,Braeden Burns,,,,"Offense, FTm",Free Throw,00:00:06.7,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,2:01,Braeden Burns,15 Braeden Burns > Non Possession > Free Throw,
82,Braeden Burns,,,,"Offense, FTM",Free Throw,00:00:06.0,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,2:01,Braeden Burns,15 Braeden Burns > Non Possession > Free Throw,
83,Keegan Ocorr,,,,"Offense, Spot Up, 2FGM",Make 2 Pts,00:00:23.7,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,1:35,Keegan Ocorr,1 Keegan Ocorr > Spot-Up > Drives Left > To Basket > Make 2 Pts,
84,Frankie Rainville,,,,"Offense, Handoff, 2FGM",Make 2 Pts,00:00:18.7,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,1:19,Frankie Rainville,10 Frankie Rainville > Hand Off > From Stationary > Top > To Basket > Make 2 Pts,
85,Brock Bowen,,,,,No Violation,00:00:08.9,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,1:13,Brock Bowen,10 Brock Bowen > Non Possession > No Violation,
86,Brock Bowen,,,,"Offense, Handoff, 2FGm",Miss 2 Pts,00:00:25.1,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,0:54,Brock Bowen,10 Brock Bowen > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,
87,Kenny Wilburn,,,,"Offense, Off Reb, 2FGM, Off Reb",Make 2 Pts,00:00:07.5,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,0:54,Kenny Wilburn,3 Kenny Wilburn > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts,
88,Ryan Miles-Ferguson,,,,"Offense, Defense, Handoff, 3FGm, Def Reb",Miss 3 Pts,00:00:14.3,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,0:37,Ryan Miles-Ferguson,3 Ryan Miles-Ferguson > Hand Off > From Dribble > Right > Dribble Jumper > Long/3pt > Miss 3 Pts,
